End Date,End Time,CO, PM10, M_DIR, M_SPED, M_T, NO, NO2, NOXasNO2, O3, PM25, SO2
9/8/2020,14:00:00,0.051969,19.1,57.7,4.1,17.7,6.39191,5.72327,15.52406,60.96864,10.377,0.7958
9/8/2020,15:00:00,0.054705,21.45,51.2,3.6,18,7.48951,5.23447,16.71821,62.71487,10.684,0.99475
9/8/2020,16:00:00,0.057439,20.1,48.6,3.6,18,7.23125,4.53581,15.62357,63.96219,10.401,0.92844
9/8/2020,17:00:00,0.051969,19.15,46.1,3.5,17.8,6.5856,5.07798,15.17576,64.01208,10.236,1.06107
9/8/2020,18:00:00,0.054705,19.2,51.8,3.2,17.6,6.32734,4.57835,14.28014,57.82541,9.906,0.72948
9/8/2020,19:00:00,0.065645,19.025,58.6,3.2,17.2,6.16593,3.88047,13.33477,56.62799,9.363,0.66317
9/8/2020,20:00:00,0.073851,17.275,53.2,3.4,16.3,6.81158,4.43295,14.87722,54.5325,8.939,0.7958
9/8/2020,21:00:00,0.079322,17.625,49.1,3.2,15.6,7.29581,4.03876,15.22552,56.92734,9.599,0.86212
9/8/2020,22:00:00,0.090262,22.175,51.4,3.1,15.1,7.71548,4.09187,15.92211,55.92949,10.967,0.46422
9/8/2020,23:00:00,0.082056,29.45,54.9,3.1,14.8,7.23125,3.98849,15.07625,53.53465,13.561,0.92844
9/8/2020,24:00:00,0.079322,32.725,48.5,3,14.7,5.84311,3.13155,12.09085,53.33508,12.995,0.92844
10/8/2020,1:00:00,0.08024,21.85,6.6,2.5,13.4,5.38184,2.1001,10.35214,53.35171,10.354,1.06096
10/8/2020,2:00:00,0.083886,19.7,20.5,2.7,12.7,4.90824,2.22904,9.7549,50.09207,9.717,0.97255
10/8/2020,3:00:00,0.09027,15.475,26.4,3.1,12.7,4.64991,2.5256,9.65536,49.54325,8.16,0.79572
10/8/2020,4:00:00,0.084799,14.5,25.3,2.8,12.4,4.52075,2.37526,9.30697,47.94669,7.925,0.79572
10/8/2020,5:00:00,0.087534,13.7,34.2,3.1,12.3,4.29471,3.81678,10.40191,43.65594,7.948,1.06096
10/8/2020,6:00:00,0.09027,14.85,33.2,3,12.2,5.45718,8.85282,17.22039,39.76432,7.995,0.72941
10/8/2020,7:00:00,0.098476,15.05,30,2.8,12.1,6.8457,9.51091,20.0075,40.41293,8.208,0.79572
10/8/2020,8:00:00,0.079327,16.45,27.4,3,12.4,5.58635,7.80868,16.3743,44.70368,8.514,0.59679
10/8/2020,9:00:00,0.049238,17.35,25.3,3.3,13,6.58737,9.16046,19.26095,45.30239,8.939,0.6631
10/8/2020,10:00:00,0.076593,19.2,27.8,3.2,14.8,6.58737,10.65355,20.75405,48.49551,10.118,1.12727
10/8/2020,11:00:00,0.087534,22.875,35.4,3.3,17.6,6.07071,9.05679,18.36509,54.08347,11.769,1.06096
10/8/2020,12:00:00,0.106683,23.675,34.7,3.4,19.4,5.65093,8.85436,17.51901,67.45466,11.722,1.06096
10/8/2020,13:00:00,0.164127,28.025,50.1,3.6,21.2,5.16657,8.80073,16.72269,86.01467,12.217,1.12727
10/8/2020,14:00:00,0.106683,24.375,64.9,3.8,23.3,4.77907,9.39488,16.72269,93.24908,10.024,0.92834
10/8/2020,15:00:00,0.109417,23.325,70.4,4,23.2,4.87595,12.03345,19.5098,94.94543,9.67,1.19358
10/8/2020,16:00:00,0.134037,23.925,72,4.1,22.9,6.03842,17.2188,26.47759,94.69597,10.283,1.06096
10/8/2020,17:00:00,0.131301,23.45,73.7,4,22.8,4.77907,12.38107,19.70888,100.28393,10.778,0.86203
10/8/2020,18:00:00,0.117624,25.175,68.1,3.8,21.7,3.55201,8.98693,14.43327,96.94113,12.524,0.99465
10/8/2020,19:00:00,0.12036,26.5,57.5,3.3,19.8,4.58533,15.91319,22.94392,70.39832,11.439,0.86203
10/8/2020,20:00:00,0.12583,23.725,48.3,3.1,18.1,3.58431,17.19922,22.69507,60.61939,11.368,0.53048
10/8/2020,21:00:00,0.144979,20.55,40.8,3.4,16.9,3.03536,14.70634,19.36049,55.53035,11.156,0.79572
10/8/2020,22:00:00,0.12583,17.75,38.5,4.1,16.1,3.00307,10.07748,14.68212,55.72992,10.542,0.53048
10/8/2020,23:00:00,0.139507,17.525,32,3.6,15.2,2.84161,9.23011,13.58718,54.5325,11.109,1.12727
10/8/2020,24:00:00,0.128566,17.375,30.5,3,15,2.80932,7.53767,11.84524,51.83831,11.934,1.06096
11/8/2020,1:00:00,0.071128,16.7,24.4,3.2,15.6,2.88544,5.59874,10.02302,51.75515,11.958,1.06086
11/8/2020,2:00:00,0.065656,19.05,36.2,3.1,15.7,2.71318,5.06634,9.22649,51.8882,13.113,1.06086
11/8/2020,3:00:00,0.065656,18.7,34.1,3.5,15.5,2.74548,4.25348,8.46315,54.08347,12.594,0.92825
11/8/2020,4:00:00,0.06292,15.25,31.5,3.6,15.2,2.55168,3.1567,7.06922,67.10541,11.203,1.25977
11/8/2020,5:00:00,0.060184,16.675,34.3,3.5,15.2,2.61628,4.00353,8.0151,73.74112,11.179,1.19346
11/8/2020,6:00:00,0.065656,18.525,38.7,3.3,15.1,2.87468,6.59432,11.00209,79.42886,11.934,1.25977
11/8/2020,7:00:00,0.073864,20.025,35.6,3.1,15.1,3.35917,10.03322,15.18388,80.87574,13.255,1.19346
11/8/2020,8:00:00,0.049242,21.25,33.2,2.9,15.5,4.10206,12.52831,18.81805,79.32908,13.585,0.92825
11/8/2020,9:00:00,0.06292,22.275,36.3,2.9,16.2,3.64987,12.02687,17.62326,79.62843,14.623,1.19346
11/8/2020,10:00:00,0.073864,25.35,45.7,2.6,17.2,4.23126,12.47956,18.9674,76.58499,16.604,1.19346
11/8/2020,11:00:00,0.095748,26.575,45.3,2.5,18.1,4.36046,12.18189,18.86784,79.1794,17.052,1.19346
11/8/2020,12:00:00,0.084806,27.375,60.8,2.4,20.2,3.26227,9.83332,14.8354,91.95188,17.948,1.12716
11/8/2020,13:00:00,0.095748,32.15,97.7,2.5,24,3.42377,12.42333,17.67304,100.83274,20.448,1.06086
11/8/2020,14:00:00,0.106692,31.85,122.5,2.9,25.6,3.22997,12.32222,17.27477,103.67662,18.75,0.79564
11/8/2020,15:00:00,0.142255,32.35,120.5,2.9,26.3,4.00517,18.00369,24.14486,108.31662,18.491,0.99455
11/8/2020,16:00:00,0.13952,36.85,114.1,3,26.3,3.13307,17.05085,21.85483,144.3889,20.401,1.12716
11/8/2020,17:00:00,0.161405,37.925,105.7,3,25.9,2.45478,20.82897,24.5929,147.08309,21.934,0.86195
11/8/2020,18:00:00,0.109427,31.7,102.1,3,24.7,1.64729,14.9481,17.47391,134.65986,18.255,0.86195
11/8/2020,19:00:00,0.12037,33.9,103.3,2.6,22.6,1.74418,18.98132,21.6557,117.24738,18.679,1.45868
11/8/2020,20:00:00,0.131312,31.55,91.6,2.6,20.4,1.58269,15.29607,17.72282,113.65512,18.892,1.06086
11/8/2020,21:00:00,0.095748,29.425,83.2,2.5,19,1.22739,10.51405,12.39602,115.70071,18.75,0.72934
11/8/2020,22:00:00,0.131312,31.625,79,2.4,17.8,1.35659,17.78343,19.8635,109.06501,19.953,0.92825
11/8/2020,23:00:00,0.153198,30.825,60.1,2,17.3,1.80879,21.37143,24.14486,95.04521,19.929,1.45868
11/8/2020,24:00:00,0.125841,31.25,36.3,2.1,16.9,1.51809,11.06398,13.39168,93.54844,20.755,1.06086
12/8/2020,1:00:00,0.084813,34.675,5.6,2.1,16.8,1.50773,8.70982,11.02163,90.9374,23.278,1.23755
12/8/2020,2:00:00,0.112172,39.675,13,2.2,16.6,1.63696,13.49131,16.00128,89.93955,28.609,1.23755
12/8/2020,3:00:00,0.123116,35.325,22.6,2.5,16.1,1.84158,10.52175,13.34547,71.79531,26.156,1.12705
12/8/2020,4:00:00,0.136796,34.925,15.9,2.2,15.5,1.87389,9.92445,12.79771,54.13336,26.981,0.92816
12/8/2020,5:00:00,0.117645,38.975,0.4,2.3,15,2.16466,9.22962,12.54872,51.93809,30.896,1.39224
12/8/2020,6:00:00,0.123116,38.225,11.7,1.7,14.9,3.42469,18.75081,24.00192,48.09637,30.566,1.39224
12/8/2020,7:00:00,0.136796,37.775,31.5,1.8,15.4,6.13859,23.60271,33.01509,41.2611,29.859,0.66297
12/8/2020,8:00:00,0.120381,37.825,18.6,1.7,15.8,6.5263,24.35275,34.3596,46.25035,28.184,1.12705
12/8/2020,9:00:00,0.109436,38.825,31.9,1.9,17.8,5.65397,19.31635,27.98565,56.72777,28.137,1.25964
12/8/2020,10:00:00,0.13406,34.5,42.7,2.2,21.6,4.49087,16.91684,23.80274,74.78886,25.212,0.79556
12/8/2020,11:00:00,0.101228,30.1,62.7,2.2,23.8,3.90932,14.024,20.0182,93.84779,21.203,0.79556
12/8/2020,12:00:00,0.071134,25.9,84.1,2.2,25.6,2.48775,11.42324,15.23774,108.31662,17.925,0.99446
